,Time [s],QS_elec [W],Q_load [W],solar_to_load [W],solar_surplus [W],load_deficit [W],P_charge [W],P_discharge [W],P_batt [W],I_charge [A],I_discharge [A],I_batt [A],V_batt [V],V_internal [V],SOC [%],phi [Wh],E_stored [Wh],eta_charge [-],eta_discharge [-],curtailed_solar [W],unserved_load [W],internal_loss [W],conversion_loss [W],battery_heat_generation [W],battery_resistance_factor [-],R_dis_effective [ohm],R_chg_effective [ohm],battery_capacity_factor [-],capacity_effective [Wh],SOC_effective [%],T_batt [degC],charge_derating [-],mode,charge_phase,operating_phase
83,5021.7052,302.26937,3.3750002,3.3750002,298.89437,0,22.631245,0,-22.631245,0.9524862,0,-0.9524862,23.760404,23.665155,87.27866,8.4724123,58.127588,0.98,0.98,276.87043,0,0.090757972,0.46186214,0.090757972,1,0.1,0.1,1,66.6,87.27866,3.8457327,0.76914653,charge,CV,charge - CV
84,5082.2076,300.23411,3.3750002,3.3750002,296.85911,0,20.999739,0,-20.999739,0.88219033,0,-0.88219033,23.804289,23.71607,87.806616,8.120794,58.479206,0.98,0.98,276.44844,0,0.077853168,0.4285661,0.077853168,1,0.1,0.1,1,66.6,87.806616,3.8047682,0.76095363,charge,CV,charge - CV
85,5142.7101,298.29187,3.3750002,3.3750002,294.91687,0,19.554272,0,-19.554272,0.82005076,0,-0.82005076,23.845375,23.76337,88.298362,7.7932907,58.806709,0.98,0.98,275.93465,0,0.067269687,0.39906678,0.067269687,1,0.1,0.1,1,66.6,88.298362,3.7702468,0.75404937,charge,CV,charge - CV
86,5203.2126,296.5579,3.3750002,3.3750002,293.1829,0,18.273204,0,-18.273204,0.76508738,0,-0.76508738,23.883971,23.807462,88.758002,7.4871709,59.112829,0.98,0.98,275.40376,0,0.058552508,0.37292253,0.058552508,1,0.1,0.1,1,66.6,88.758002,3.7441397,0.74882793,charge,CV,charge - CV
87,5263.7151,295.02493,3.3750002,3.3750002,291.64993,0,17.135728,0,-17.135728,0.71637034,0,-0.71637034,23.92035,23.848713,89.18912,7.2000464,59.399954,0.98,0.98,274.93098,0,0.051331838,0.34970873,0.051331838,1,0.1,0.1,1,66.6,89.18912,3.7249572,0.74499144,charge,CV,charge - CV
88,5324.2175,293.55324,3.3750002,3.3750002,290.17824,0,16.111674,0,-16.111674,0.67259315,0,-0.67259315,23.95469,23.887431,89.594549,6.9300302,59.66997,0.98,0.98,274.4736,0,0.045249013,0.32880967,0.045249013,1,0.1,0.1,1,66.6,89.594549,3.7088994,0.74177988,charge,CV,charge - CV
89,5384.72,292.13559,3.3750002,3.3750002,288.76059,0,15.179065,0,-15.179065,0.63280322,0,-0.63280322,23.987141,23.92386,89.976576,6.6756003,59.9244,0.98,0.98,273.98057,0,0.040052996,0.30977684,0.040052996,1,0.1,0.1,1,66.6,89.976576,3.6956434,0.73912867,charge,CV,charge - CV
90,5445.2225,290.7697,3.3750002,3.3750002,287.3947,0,14.326813,0,-14.326813,0.59650948,0,-0.59650948,24.017854,23.958203,90.337209,6.4354185,60.164581,0.98,0.98,273.45845,0,0.035589874,0.29238393,0.035589874,1,0.1,0.1,1,66.6,90.337209,3.6849393,0.73698786,charge,CV,charge - CV
91,5505.7249,289.46166,3.3750002,3.3750002,286.08666,0,13.545679,0,-13.545679,0.56330331,0,-0.56330331,24.046966,23.990636,90.678228,6.2082999,60.3917,0.98,0.98,272.91856,0,0.031737373,0.27644244,0.031737373,1,0.1,0.1,1,66.6,90.678228,3.6766324,0.73532648,charge,CV,charge - CV
92,5566.2274,288.20142,3.3750002,3.3750002,284.82642,0,12.827593,0,-12.827593,0.53282887,0,-0.53282887,24.0746,24.021317,91.001211,5.9931935,60.606806,0.98,0.98,272.36716,0,0.028395993,0.26178761,0.028395993,1,0.1,0.1,1,66.6,91.001211,3.6704367,0.73408734,charge,CV,charge - CV
93,5626.7299,286.98337,3.3750002,3.3750002,283.60837,0,12.165492,0,-12.165492,0.50477589,0,-0.50477589,24.100864,24.050386,91.307559,5.7891656,60.810834,0.98,0.98,271.80363,0,0.025484402,0.24827534,0.025484402,1,0.1,0.1,1,66.6,91.307559,3.6661679,0.73323358,charge,CV,charge - CV
94,5687.2324,285.80515,3.3750002,3.3750002,282.43015,0,11.553428,0,-11.553428,0.47888316,0,-0.47888316,24.125856,24.077968,91.598526,5.5953814,61.004619,0.98,0.98,271.23005,0,0.022936779,0.23578425,0.022936779,1,0.1,0.1,1,66.6,91.598526,3.6636651,0.73273302,charge,CV,charge - CV
95,5747.7348,284.66559,3.3750002,3.3750002,281.29059,0,10.986247,0,-10.986247,0.45492477,0,-0.45492477,24.149665,24.104173,91.875238,5.4110917,61.188908,0.98,0.98,270.64992,0,0.020698977,0.22420913,0.020698977,1,0.1,0.1,1,66.6,91.875238,3.6627825,0.73255651,charge,CV,charge - CV
96,5808.2373,283.56339,3.3750002,3.3750002,280.18839,0,10.459455,0,-10.459455,0.43270411,0,-0.43270411,24.172372,24.129102,92.138705,5.2356223,61.364378,0.98,0.98,270.06658,0,0.018726149,0.21345827,0.018726149,1,0.1,0.1,1,66.6,92.138705,3.6633869,0.73267738,charge,CV,charge - CV
97,5868.7398,282.67368,3.3750002,3.3750002,279.29868,0,9.9684815,0,-9.9684815,0.41202319,0,-0.41202319,24.194046,24.152844,92.389827,5.068375,61.531625,0.98,0.98,269.57162,0,0.016978804,0.2034384,0.016978804,1,0.1,0.1,1,66.6,92.389827,3.6648839,0.73297678,charge,CV,charge - CV
98,5929.2422,281.85508,3.3750002,3.3750002,278.48008,0,9.5092478,0,-9.5092478,0.39270576,0,-0.39270576,24.214749,24.175478,92.6294,4.9088195,61.691181,0.98,0.98,269.18607,0,0.015423962,0.19406628,0.015423962,1,0.1,0.1,1,66.6,92.6294,3.6670564,0.73341128,charge,CV,charge - CV
99,5989.7447,281.04945,3.3750002,3.3750002,277.67445,0,9.0788918,0,-9.0788918,0.37462701,0,-0.37462701,24.234539,24.197076,92.858148,4.7564733,61.843527,0.98,0.98,268.81309,0,0.014036452,0.18528351,0.014036452,1,0.1,0.1,1,66.6,92.858148,3.6698628,0.73397256,charge,CV,charge - CV
100,6050.2471,280.25658,3.3750002,3.3750002,276.88158,0,8.6750382,0,-8.6750382,0.35768312,0,-0.35768312,24.253471,24.217703,93.076736,4.6108938,61.989106,0.98,0.98,268.42594,0,0.012795404,0.1770416,0.012795404,1,0.1,0.1,1,66.6,93.076736,3.6732367,0.73464733,charge,CV,charge - CV
