Time [min],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C],ΔT [°C]
65.544345,-0.12281918,-2.0633868,-0.13653499,-2.0947185,-0.12282949,-2.0633372,-0.13654414,-2.094674,-2.0719598,-0.15893332,-2.0968198,-0.13587674,-2.0719103,-0.15894402,-2.0967754,-0.13588617,-0.15291101,-0.15683005,-0.15990405,-0.16119073,-0.15292005,-0.15683932,-0.15991254,-0.16119902,-0.30038475,0.038365194,-0.90629857,-0.90314813,-0.30049913,0.038186541,-0.90630118,-0.90315071,-0.10828976,-0.10407955,-0.16423948,-0.13310236,-0.10829527,-0.10408448,-0.16424504,-0.13310588,-0.018527603,-0.017976847,-0.2089512,-0.070321352,-0.018538905,-0.017987648,-0.2089549,-0.07032798
66.552719,-0.12828642,-1.994735,-0.14247143,-2.0278055,-0.128296,-1.9946875,-0.14247957,-2.0277626,-2.0032087,-0.16460755,-2.0299092,-0.1418516,-2.0031612,-0.16461686,-2.0298664,-0.14185997,-0.15756508,-0.1615522,-0.16419737,-0.16540423,-0.1575739,-0.16156112,-0.16420549,-0.16541214,-0.18828377,0.12376842,-0.74460011,-0.74299396,-0.18840577,0.12357611,-0.74460308,-0.74299692,-0.10923509,-0.10462927,-0.16360196,-0.13158916,-0.10924055,-0.10463424,-0.16360618,-0.13159191,-0.024443611,-0.023553433,-0.20543104,-0.071517989,-0.024454672,-0.023564,-0.20543403,-0.071523833
67.561094,-0.13196951,-1.9160797,-0.14648201,-1.950406,-0.13197849,-1.9160366,-0.1464893,-1.950367,-1.9243913,-0.16814752,-1.9525006,-0.14588839,-1.9243481,-0.16815568,-1.9524618,-0.14589588,-0.16034609,-0.16435797,-0.16659962,-0.16772531,-0.16035495,-0.16436682,-0.16660765,-0.16773313,-0.090480548,0.19518267,-0.59976837,-0.59955899,-0.090608393,0.1949799,-0.5997731,-0.5995637,-0.10894252,-0.10403043,-0.16132811,-0.12882608,-0.10894809,-0.10403558,-0.16133135,-0.12882838,-0.029508531,-0.028324445,-0.20067741,-0.071926213,-0.029519263,-0.028334694,-0.20067997,-0.071931394
68.569468,-0.1348629,-1.8268695,-0.14961439,-1.8622437,-0.13487102,-1.8268305,-0.14962057,-1.8622083,-1.8349719,-0.17068187,-1.8643248,-0.14903755,-1.8349326,-0.17068862,-1.8642896,-0.1490439,-0.16252853,-0.16653721,-0.16836852,-0.16941181,-0.162537,-0.16654557,-0.16837604,-0.16941914,0.0045091992,0.26248574,-0.45641936,-0.45760949,0.0043738716,0.26227191,-0.45642814,-0.45761817,-0.10794143,-0.10275968,-0.15797083,-0.12518469,-0.10794691,-0.10276481,-0.15797296,-0.12518644,-0.03434981,-0.032883436,-0.19495029,-0.071897685,-0.034360044,-0.032893205,-0.1949523,-0.071902112
69.577843,-0.13696436,-1.7286288,-0.15186974,-1.7648436,-0.1369717,-1.7285942,-0.15187489,-1.764812,-1.7364758,-0.17222631,-1.7668974,-0.1513021,-1.7364407,-0.17223176,-1.7668659,-0.15130739,-0.16407904,-0.16806255,-0.16948879,-0.17044893,-0.16408722,-0.16807052,-0.16949591,-0.17045586,0.096142793,0.32558346,-0.31547198,-0.31805836,0.09600119,0.32536027,-0.31548364,-0.31806986,-0.10617265,-0.10076208,-0.15353195,-0.12066148,-0.10617808,-0.10076725,-0.15353311,-0.12066279,-0.038922661,-0.037187645,-0.18833356,-0.07145404,-0.038932397,-0.037196932,-0.18833507,-0.07145774
70.586217,-0.1382498,-1.6213341,-0.15322947,-1.6581819,-0.13825631,-1.621304,-0.15323354,-1.6581543,-1.6288726,-0.17275674,-1.6601866,-0.15266434,-1.6288419,-0.17276085,-1.6601592,-0.15266853,-0.16488506,-0.16882682,-0.16985988,-0.17073421,-0.16489286,-0.16883431,-0.16986652,-0.17074066,0.18498458,0.38505859,-0.17619152,-0.18018163,0.18483662,0.38482657,-0.17620658,-0.18019646,-0.10350491,-0.097908633,-0.1479005,-0.11514913,-0.10351027,-0.097913804,-0.14790073,-0.11515002,-0.043225937,-0.041235203,-0.18078821,-0.070596043,-0.043235103,-0.041243939,-0.18078923,-0.070599003
71.594592,-0.13867832,-1.5060273,-0.15365568,-1.5432914,-0.13868402,-1.5060018,-0.15365869,-1.5432678,-1.5132005,-0.17223867,-1.545219,-0.1530876,-1.5131744,-0.17224149,-1.5451955,-0.15309072,-0.16482351,-0.16871254,-0.16937237,-0.17015752,-0.16483092,-0.16871955,-0.16937852,-0.1701635,0.27069543,0.44087399,-0.039248535,-0.044643482,0.2705418,0.44063416,-0.039266565,-0.044661206,-0.099850942,-0.094115408,-0.14103758,-0.10861235,-0.099856221,-0.094120575,-0.14103694,-0.10861288,-0.047211852,-0.044980464,-0.1723508,-0.069330435,-0.047220419,-0.044988618,-0.17235132,-0.069332657
72.602966,-0.13825803,-1.3829607,-0.15316428,-1.4204307,-0.13826293,-1.3829401,-0.15316623,-1.4204114,-1.3897153,-0.1706841,-1.4222546,-0.15260259,-1.3896939,-0.17068562,-1.4222354,-0.1526047,-0.16384334,-0.1676717,-0.16798657,-0.16867332,-0.16385032,-0.16767817,-0.16799222,-0.16867878,0.35387892,0.49363279,0.095976689,0.089224528,0.35371973,0.49338572,0.095955514,0.089203696,-0.09514443,-0.089316279,-0.13289813,-0.1010038,-0.095149617,-0.089321429,-0.13289668,-0.10100402,-0.050887331,-0.048430183,-0.16302693,-0.067669562,-0.050895244,-0.048437703,-0.16302697,-0.067671039
73.611341,-0.13697209,-1.2526524,-0.15174219,-1.2901126,-0.13697617,-1.2526367,-0.15174308,-1.2900976,-1.2589428,-0.16808081,-1.2918127,-0.15120855,-1.2589262,-0.16808106,-1.2917979,-0.15120964,-0.16183835,-0.16560084,-0.16560579,-0.16618091,-0.16184488,-0.16560677,-0.16561092,-0.16618584,0.43470039,0.54363145,0.22947981,0.2214583,0.434536,0.54337777,0.22945566,0.22143453,-0.089366719,-0.083495626,-0.12349169,-0.092330634,-0.089371797,-0.08350074,-0.12348948,-0.092330571,-0.054233047,-0.051566166,-0.15282459,-0.065618187,-0.054240269,-0.051573016,-0.15282417,-0.065618917
74.619715,-0.13552156,-1.1382939,-0.15021969,-1.1757071,-0.13552488,-1.1382807,-0.1502196,-1.1756942,-1.1441662,-0.1654575,-1.1772796,-0.14971945,-1.144152,-0.16545656,-1.1772668,-0.14971962,-0.15979386,-0.16351671,-0.16330215,-0.16377111,-0.15979993,-0.16352209,-0.16330676,-0.16377551,0.50263276,0.58508223,0.34275526,0.33370316,0.50246594,0.58482412,0.34273002,0.3336783,-0.083652771,-0.077778555,-0.11455638,-0.084103844,-0.083657672,-0.077783556,-0.11455337,-0.084103438,-0.057048919,-0.054207791,-0.14388098,-0.063747058,-0.057055544,-0.05421406,-0.14387998,-0.063747102
75.62809,-0.13350508,-1.0237394,-0.14814278,-1.0609739,-0.13350765,-1.023728,-0.14814172,-1.0609623,-1.0291869,-0.16220467,-1.0624106,-0.14769503,-1.0291745,-0.16220257,-1.0623991,-0.14769429,-0.15683942,-0.16053393,-0.16014944,-0.16050053,-0.15684502,-0.16053876,-0.16015353,-0.16050439,0.56666694,0.62339139,0.45046429,0.44048968,0.56649815,0.62312949,0.45043859,0.44046437,-0.077278494,-0.071447333,-0.10496262,-0.075316563,-0.077283179,-0.07145218,-0.10495884,-0.075315808,-0.059572509,-0.056573323,-0.13476825,-0.061720395,-0.059578536,-0.05657901,-0.13476665,-0.061719758
76.636464,-0.13081543,-0.90763007,-0.14536475,-0.94449893,-0.1308173,-0.90761953,-0.14536282,-0.94448772,-0.91264089,-0.15817682,-0.94579813,-0.14498346,-0.91262925,-0.15817364,-0.94578712,-0.14498185,-0.15271819,-0.15638498,-0.15586611,-0.15608791,-0.15272339,-0.15638932,-0.15586974,-0.15609131,0.62735374,0.65890716,0.55356503,0.54274702,0.62718405,0.65864248,0.55354039,0.54272274,-0.070322185,-0.064580974,-0.094779442,-0.066058259,-0.070326474,-0.064585486,-0.094774708,-0.066056964,-0.06173147,-0.058592631,-0.12525268,-0.059465624,-0.061736989,-0.058597822,-0.12525051,-0.059464346
77.644839,-0.12773594,-0.80266731,-0.14211264,-0.83898148,-0.12773721,-0.80266258,-0.14210995,-0.83897566,-0.80727502,-0.15378162,-0.84016349,-0.14179839,-0.80726913,-0.15377757,-0.8401579,-0.14179599,-0.14789699,-0.15152035,-0.15089236,-0.15099331,-0.14790191,-0.15152434,-0.15089567,-0.15099639,0.67859993,0.68817636,0.64110858,0.6295781,0.67842716,0.687908,0.64107968,0.62954959,-0.063895512,-0.058267102,-0.085503081,-0.057730695,-0.063899829,-0.058271694,-0.085498078,-0.057729467,-0.063189613,-0.059948358,-0.11622224,-0.057179707,-0.063194461,-0.059952903,-0.11621988,-0.057177907
78.653214,-0.12415573,-0.69460816,-0.13835606,-0.73023911,-0.12415637,-0.69460616,-0.1383526,-0.7302356,-0.69879697,-0.14880115,-0.73129551,-0.1381107,-0.69879373,-0.14879619,-0.73129223,-0.13810751,-0.14208124,-0.14566087,-0.14494279,-0.14491179,-0.14208582,-0.14566446,-0.14494571,-0.14491448,0.72925432,0.71670094,0.72799939,0.71575141,0.72907998,0.71643001,0.72796945,0.71572185,-0.057045444,-0.051554607,-0.075751761,-0.049010196,-0.057049513,-0.051559006,-0.075746153,-0.049008704,-0.064453587,-0.061120299,-0.10674357,-0.054706627,-0.064457857,-0.061124283,-0.10674083,-0.054704268
79.661588,-0.12008332,-0.58358786,-0.13410003,-0.61840483,-0.12008336,-0.58358986,-0.13409578,-0.61840491,-0.58734268,-0.14324377,-0.61932625,-0.13392468,-0.5873434,-0.14323792,-0.61932657,-0.1339207,-0.13523039,-0.138764,-0.13796919,-0.13779576,-0.13523466,-0.1387672,-0.13797176,-0.1377981,0.77928799,0.7445116,0.81427508,0.80130458,0.77911116,0.7442377,0.81424287,0.80127276,-0.049868992,-0.044531945,-0.065633774,-0.039998335,-0.049872892,-0.044536228,-0.065627709,-0.039996713,-0.065518875,-0.062104097,-0.096810618,-0.052046413,-0.065522499,-0.062107456,-0.096807576,-0.052043503
80.669963,-0.11557507,-0.47081691,-0.12940397,-0.50470072,-0.11557448,-0.47082224,-0.12939892,-0.5047037,-0.47412778,-0.13718263,-0.50547802,-0.12929867,-0.47413176,-0.13717588,-0.50548125,-0.12929388,-0.12737681,-0.13086211,-0.12999932,-0.12967484,-0.12738076,-0.13086492,-0.13000153,-0.12967681,0.82827489,0.77142411,0.89921419,0.88552724,0.82809588,0.77114758,0.89918037,0.88549385,-0.042500398,-0.037324488,-0.055319836,-0.030846897,-0.042504061,-0.037328587,-0.055313255,-0.030845082,-0.066385301,-0.062896255,-0.086531158,-0.049231732,-0.06638828,-0.062898988,-0.086527764,-0.049228257
81.678337,-0.11060056,-0.35536675,-0.12422149,-0.38818707,-0.11059937,-0.35537594,-0.12421564,-0.3881935,-0.35822046,-0.13057054,-0.38880974,-0.12418438,-0.35822824,-0.13056292,-0.38881642,-0.12417875,-0.11845892,-0.12188891,-0.12096038,-0.12047678,-0.11846256,-0.12189135,-0.12096223,-0.12047839,0.87673782,0.79779502,0.9836764,0.96927263,0.8765563,0.79751577,0.98364058,0.96923729,-0.034972013,-0.029960765,-0.044823061,-0.021578666,-0.034975446,-0.029964686,-0.04481601,-0.021576693,-0.067051487,-0.063488836,-0.075793607,-0.046230691,-0.06705379,-0.063490916,-0.075789908,-0.046226663
82.686712,-0.10517434,-0.23736043,-0.11855893,-0.26899036,-0.10517252,-0.23737335,-0.11855226,-0.26900009,-0.23974728,-0.12342405,-0.26944846,-0.11858578,-0.23975871,-0.12341556,-0.26945844,-0.1185793,-0.10848909,-0.11185375,-0.11086008,-0.11021205,-0.10849242,-0.11185581,-0.11086157,-0.1102133,0.92470869,0.82371015,1.067728,1.0526007,0.9245247,0.8234283,1.0676903,1.0525636,-0.027366257,-0.022522418,-0.034231999,-0.012281516,-0.027369424,-0.022526125,-0.034224462,-0.012279363,-0.067514473,-0.063879438,-0.064590741,-0.043039794,-0.067516083,-0.063880846,-0.064586722,-0.043035203
83.695086,-0.099309552,-0.11691438,-0.11242178,-0.14723209,-0.099307121,-0.11693114,-0.11241429,-0.14724523,-0.1188305,-0.1157609,-0.14751857,-0.11251104,-0.1188457,-0.11575154,-0.14753195,-0.1125037,-0.097493506,-0.10078077,-0.09972274,-0.098908013,-0.097496532,-0.10078246,-0.099723874,-0.098908901,0.97221593,0.84922951,1.1514169,1.1355582,0.9720294,0.84894508,1.1513774,1.1355193,-0.019755037,-0.015083643,-0.023624863,-0.0030339865,-0.019757922,-0.015087119,-0.023616846,-0.003031653,-0.067771382,-0.06406573,-0.052912407,-0.039654159,-0.067772275,-0.064066446,-0.052908078,-0.039649002
84.703461,-0.093063032,0.0050099112,-0.10585477,-0.023886769,-0.093059965,0.0049894965,-0.10584646,-0.023903129,0.0035602668,-0.10765424,-0.023998949,-0.10600694,0.0035414911,-0.107644,-0.024015545,-0.10599873,-0.08564235,-0.088837555,-0.08771626,-0.08673743,-0.085645039,-0.088838843,-0.087717,-0.086737924,1.0189713,0.87424378,1.2342258,1.2176232,1.0187823,0.87395692,1.2341846,1.2175827,-0.012270747,-0.0077791783,-0.013161103,0.0060107018,-0.012273313,-0.0077823849,-0.013152584,0.006013243,-0.067808263,-0.064035106,-0.04081648,-0.036087771,-0.067808427,-0.064035118,-0.04081183,-0.036082038
85.711835,-0.086404095,0.12911636,-0.098828186,0.10174704,-0.086400388,0.12909207,-0.098819041,0.10172721,0.12812664,-0.099067771,0.10180863,-0.099047679,0.12810402,-0.099056643,0.10178852,-0.099038626,-0.072863307,-0.075952613,-0.074765366,-0.073630209,-0.072865691,-0.07595354,-0.074765703,-0.073630343,1.0653739,0.89898828,1.3168089,1.299415,1.0651824,0.89869899,1.3167658,1.2993727,-0.0048824338,-0.00058313939,-0.0027946636,0.014891851,-0.0048846823,-0.00058607692,-0.0027856692,0.014894581,-0.067631024,-0.063791082,-0.02823062,-0.032318415,-0.067630438,-0.063790371,-0.028225671,-0.032312104
86.72021,-0.079342587,0.25529342,-0.09134615,0.22954908,-0.079338224,0.25526532,-0.091336167,0.22952585,0.25475155,-0.090014299,0.2297742,-0.091640671,0.25472516,-0.09000228,0.22975065,-0.091630762,-0.059230926,-0.062201525,-0.060937961,-0.059662182,-0.059232981,-0.06220207,-0.060937862,-0.05966193,1.1115205,0.92352424,1.3992501,1.381003,1.1113264,0.92323259,1.3992053,1.380959,0.0023738076,0.0064647517,0.0074339389,0.023567865,0.0023719037,0.0064621116,0.0074434219,0.023570803,-0.067235368,-0.063329936,-0.015148088,-0.02834199,-0.067234013,-0.063328486,-0.015142834,-0.028335092
87.728584,-0.06684385,0.46111223,-0.0777998,0.43837762,-0.066839705,0.46106056,-0.077791105,0.43833074,0.4613511,-0.073992744,0.43882656,-0.078110469,0.46130105,-0.073981456,0.43877932,-0.078101668,-0.039832981,-0.042466582,-0.041070665,-0.039666421,-0.039835542,-0.042467687,-0.041071325,-0.039667038,1.1699466,0.94650691,1.5180291,1.4999727,1.1697465,0.94622279,1.5179724,1.4999164,0.012570637,0.016241218,0.02259993,0.03573693,0.012568501,0.016238349,0.022608763,0.035739432,-0.065343905,-0.061469226,0.0061653858,-0.022196655,-0.065341817,-0.061467169,0.0061689767,-0.022189874
88.736959,-0.051831736,0.65837125,-0.061603417,0.63926106,-0.051825606,0.65833006,-0.061593312,0.63922512,0.65943207,-0.055213658,0.63991548,-0.061905132,0.65939245,-0.055200645,0.63987916,-0.061894916,-0.020100729,-0.022319491,-0.020815634,-0.019329354,-0.020101118,-0.022318469,-0.020814242,-0.019327933,1.194546,0.9415461,1.6087089,1.5916689,1.1943659,0.9412965,1.6086647,1.5916251,0.022870919,0.026003096,0.038302589,0.047984824,0.022869955,0.026001363,0.038312853,0.047988822,-0.061921326,-0.058195664,0.025665962,-0.015197777,-0.061918104,-0.058192512,0.02567161,-0.015190024
89.745333,-0.038281702,0.80253276,-0.047176779,0.78668109,-0.038274249,0.80249404,-0.047165796,0.78664792,0.80423304,-0.038651822,0.78749529,-0.047493189,0.80419582,-0.038637807,0.78746175,-0.047482083,-0.0027756022,-0.004660666,-0.0031123644,-0.0015733611,-0.0027752198,-0.0046589295,-0.0031103177,-0.0015713005,1.1555886,0.88618225,1.6170757,1.6011942,1.1554362,0.88597263,1.6170359,1.6011548,0.031566204,0.034191939,0.051390737,0.058177169,0.031565866,0.034190806,0.051401529,0.058181805,-0.058159855,-0.054612594,0.039675215,-0.0089737033,-0.058155567,-0.05460842,0.039681469,-0.0089654934
90.753708,-0.027786196,0.9000731,-0.036167987,0.88673167,-0.027778783,0.90003119,-0.036157419,0.88669527,0.9022065,-0.025993091,0.88768412,-0.036515592,0.90216599,-0.025979527,0.88764736,-0.036504894,0.012088681,0.010408278,0.011955108,0.013546358,0.012089192,0.010410061,0.011957155,0.013548413,1.0960408,0.81816844,1.5821946,1.5671172,1.0959205,0.81799952,1.5821619,1.567085,0.03848372,0.040706463,0.061405125,0.066082951,0.038483581,0.040705552,0.061415557,0.066087523,-0.055033488,-0.051618392,0.049340594,-0.0041989756,-0.055028796,-0.051613817,0.049346558,-0.004190971
91.762082,-0.01766229,0.9820133,-0.025606407,0.97112337,-0.017654604,0.98197221,-0.025595808,0.97108784,0.98451983,-0.013889438,0.97221684,-0.025982849,0.98448007,-0.013875896,0.97218098,-0.025972112,0.027094067,0.025582676,0.027105484,0.028748558,0.027094945,0.025584765,0.027107803,0.028750878,1.0253101,0.74268058,1.5244596,1.5101368,1.0252138,0.74254255,1.5244295,1.5101071,0.045184591,0.046998846,0.070782912,0.07348174,0.045184834,0.046998321,0.07079313,0.073486275,-0.051689597,-0.048405223,0.057854302,0.00036997873,-0.051684356,-0.048400118,0.057860217,0.00037789829
92.770457,-0.0079825422,1.049611,-0.01554583,1.0410969,-0.007974935,1.0495695,-0.015535508,1.041061,1.0524349,-0.0024075082,1.0423296,-0.015943501,1.0523947,-0.0023943698,1.0422933,-0.015933036,0.042131433,0.04075305,0.042214196,0.0439065,0.042132472,0.040755235,0.042216587,0.043908886,0.95428633,0.66996724,1.4567546,1.4431409,0.95421017,0.66985539,1.4567274,1.4431141,0.051665993,0.053070249,0.079476982,0.080330532,0.051666489,0.053069996,0.079486684,0.080334782,-0.048167706,-0.045010334,0.065365384,0.0046660091,-0.048162078,-0.045004854,0.065371049,0.0046736935
93.778831,0.0012222013,1.1040453,-0.0060039606,1.0978176,0.0012297213,1.1040043,-0.0059938652,1.097782,1.1071353,0.0084265001,1.0991838,-0.0064159771,1.1070955,0.0084392438,1.099148,-0.0064057589,0.057103252,0.055825591,0.057167493,0.058904141,0.057104437,0.055827862,0.057169949,0.058906588,0.88706684,0.60363081,1.3855208,1.3725915,0.88700542,0.6035388,1.3854956,1.3725667,0.057926856,0.058923076,0.087471029,0.086618494,0.0579276,0.05892309,0.087480182,0.086622412,-0.044507816,-0.04147768,0.0719824,0.0086432012,-0.044501834,-0.041471858,0.071987845,0.0086506576
94.787206,0.0099391218,1.1463795,0.003016617,1.1423404,0.0099464625,1.146339,0.0030264232,1.1423052,1.1496895,0.018598613,1.1438355,0.0025829689,1.14965,0.018610864,1.1438001,0.0025928581,0.071896015,0.070689633,0.071848829,0.073628841,0.071897274,0.070691915,0.071851277,0.073631278,0.82448435,0.54415938,1.3135581,1.3013379,0.82443435,0.54408312,1.3135348,1.3013151,0.063960336,0.064555067,0.09476479,0.092350486,0.06396128,0.064555303,0.094773332,0.092354019,-0.04074963,-0.037847026,0.077772705,0.012281466,-0.040743369,-0.037840934,0.077777905,0.012288671
95.795581,0.018152509,1.1775699,0.011504515,1.1756133,0.01815964,1.1775301,0.011514021,1.1755788,1.1810579,0.028096829,1.1772333,0.011037872,1.1810191,0.028108572,1.1771986,0.011047422,0.08638911,0.08522889,0.086167497,0.087988885,0.086390403,0.085231148,0.086169907,0.087991282,0.76626188,0.49093697,1.2420466,1.230564,0.76622066,0.49087318,1.2420252,1.2305429,0.069725635,0.069932067,0.10133909,0.09751072,0.069726756,0.069932506,0.10134703,0.097513869,-0.036930718,-0.034156125,0.082759203,0.015572954,-0.036924228,-0.034149812,0.082764172,0.015579907
96.803955,0.025555689,1.1993369,0.019140699,1.1992691,0.025562622,1.1992978,0.01914994,1.1992352,1.2029619,0.036587861,1.2010063,0.01862721,1.2029237,0.036599133,1.2009722,0.018636456,0.10007258,0.098936271,0.099652142,0.10151144,0.10007391,0.098938513,0.099654528,0.10151381,0.71527279,0.44587696,1.1762797,1.1655099,0.7152375,0.44582235,1.1762594,1.1654899,0.074987215,0.074842964,0.10701208,0.1019676,0.074988505,0.074843594,0.10701945,0.10197039,-0.03328967,-0.030633276,0.086928517,0.018426675,-0.033282979,-0.030626769,0.086933274,0.018433403
97.81233,0.031606256,1.2162626,0.02536906,1.217736,0.031613179,1.2162235,0.025378262,1.2177021,1.2199894,0.043503733,1.2195744,0.024795661,1.2199512,0.043514791,1.2195404,0.024804838,0.11204234,0.11091455,0.11144963,0.11334576,0.11204391,0.11091699,0.11145219,0.1133483,0.67743712,0.41301453,1.1267963,1.1165946,0.6774031,0.41296432,1.1267744,1.1165731,0.079367979,0.07895004,0.11157238,0.10558401,0.079369505,0.078950916,0.11157936,0.10558657,-0.030289883,-0.02772058,0.090420215,0.020728333,-0.030282913,-0.027713808,0.090424829,0.020734953
98.820704,0.037283623,1.2273288,0.031224404,1.2302701,0.037290278,1.2272905,0.031233291,1.2302368,1.2311352,0.049953705,1.2321996,0.03057955,1.2310978,0.049964283,1.2321662,0.030588388,0.12353224,0.12241154,0.12277036,0.12470292,0.12353369,0.12241383,0.12277275,0.12470532,0.64112253,0.38247425,1.0780709,1.0684442,0.64109255,0.38243024,1.0780513,1.0684249,0.083408676,0.082738969,0.11556296,0.10872433,0.083410283,0.082739953,0.11556945,0.10872661,-0.027294902,-0.024817088,0.093469762,0.02281902,-0.027287852,-0.024810242,0.093474202,0.022825452
99.829079,0.042563132,1.2328716,0.036685477,1.2372045,0.042569612,1.232834,0.036694145,1.2371718,1.2367313,0.055916617,1.2392063,0.035958025,1.2366945,0.055926826,1.2391735,0.035966622,0.13443321,0.13332214,0.13351739,0.13548606,0.13443466,0.13332442,0.13351974,0.13548843,0.60639771,0.35415379,1.0301873,1.0211481,0.60637044,0.35411452,1.0301685,1.0211296,0.087022989,0.086123904,0.11892039,0.1113254,0.087024732,0.086125045,0.11892649,0.11132746,-0.024324964,-0.021943272,0.096085832,0.024701573,-0.024317798,-0.021936317,0.096090117,0.024707847
100.83745,0.047413692,1.2331988,0.041727601,1.2388452,0.047419959,1.233162,0.04173601,1.2388133,1.2370801,0.061363733,1.2408936,0.0409069,1.2370441,0.061373537,1.2408615,0.040915216,0.14462558,0.14353046,0.14358192,0.14558561,0.14462699,0.14353266,0.14358418,0.1455879,0.57324643,0.32792279,0.98318499,0.97475061,0.57322209,0.32788813,0.98316756,0.97473338,0.090103109,0.08899672,0.12155831,0.11330293,0.090104968,0.088998,0.12156405,0.11330479,-0.021399327,-0.019118443,0.098277525,0.026379474,-0.021392099,-0.019111432,0.098281653,0.026385577
