,Time [s],QS_elec [W],Q_load [W],solar_to_load [W],solar_surplus [W],load_deficit [W],P_charge [W],P_discharge [W],P_batt [W],I_charge [A],I_discharge [A],I_batt [A],V_batt [V],V_internal [V],SOC [%],phi [Wh],E_stored [Wh],eta_charge [-],eta_discharge [-],curtailed_solar [W],unserved_load [W],internal_loss [W],conversion_loss [W],battery_heat_generation [W],battery_resistance_factor [-],R_dis_effective [ohm],R_chg_effective [ohm],battery_capacity_factor [-],capacity_effective [Wh],SOC_effective [%],T_batt [degC],charge_derating [-],mode,charge_phase,operating_phase
83,5021.7052,302.26937,3.0000002,3.0000002,299.26937,0,18.539891,0,-18.539891,0.77586505,0,-0.77586505,23.895943,23.818356,88.882235,7.4044314,59.195569,0.98,0.98,281.42028,0,0.060217547,0.37836513,0.060217547,1,0.1,0.1,1,66.6,88.882235,3.8457327,0.76914653,charge,CV,charge - CV
84,5082.2076,300.23411,3.0000002,3.0000002,297.23411,0,17.265536,0,-17.265536,0.72143773,0,-0.72143773,23.932279,23.860135,89.31661,7.1151377,59.484862,0.98,0.98,280.63385,0,0.052063603,0.35235788,0.052063603,1,0.1,0.1,1,66.6,89.31661,3.8047682,0.76095363,charge,CV,charge - CV
85,5142.7101,298.29187,3.0000002,3.0000002,295.29187,0,16.132822,0,-16.132822,0.67314731,0,-0.67314731,23.966398,23.899084,89.722572,6.8447673,59.755233,0.98,0.98,279.80093,0,0.045325678,0.32924127,0.045325678,1,0.1,0.1,1,66.6,89.722572,3.7702468,0.75404937,charge,CV,charge - CV
86,5203.2126,296.5579,3.0000002,3.0000002,293.5579,0,15.126093,0,-15.126093,0.63029541,0,-0.63029541,23.998543,23.935514,90.10327,6.5912223,60.008778,0.98,0.98,278.99009,0,0.039737374,0.30869578,0.039737374,1,0.1,0.1,1,66.6,90.10327,3.7441397,0.74882793,charge,CV,charge - CV
87,5263.7151,295.02493,3.0000002,3.0000002,292.02493,0,14.229986,0,-14.229986,0.59220506,0,-0.59220506,24.028927,23.969706,90.461473,6.3526593,60.247341,0.98,0.98,278.27102,0,0.035078771,0.29040787,0.035078771,1,0.1,0.1,1,66.6,90.461473,3.7249572,0.74499144,charge,CV,charge - CV
88,5324.2175,293.55324,3.0000002,3.0000002,290.55324,0,13.420974,0,-13.420974,0.55786871,0,-0.55786871,24.057688,24.001901,90.79936,6.1276263,60.472374,0.98,0.98,277.59421,0,0.031128453,0.27389743,0.031128453,1,0.1,0.1,1,66.6,90.79936,3.7088994,0.74177988,charge,CV,charge - CV
89,5384.72,292.13559,3.0000002,3.0000002,289.13559,0,12.681927,0,-12.681927,0.52655218,0,-0.52655218,24.084939,24.032283,91.118683,5.9149568,60.685043,0.98,0.98,276.90367,0,0.027731317,0.25881484,0.027731317,1,0.1,0.1,1,66.6,91.118683,3.6956434,0.73912867,charge,CV,charge - CV
90,5445.2225,290.7697,3.0000002,3.0000002,287.7697,0,12.004524,0,-12.004524,0.49789171,0,-0.49789171,24.110799,24.061009,91.420987,5.7136226,60.886377,0.98,0.98,276.20314,0,0.024794319,0.24499028,0.024794319,1,0.1,0.1,1,66.6,91.420987,3.6849393,0.73698786,charge,CV,charge - CV
91,5505.7249,289.46166,3.0000002,3.0000002,286.46166,0,11.381829,0,-11.381829,0.47158444,0,-0.47158444,24.135374,24.088215,91.707642,5.5227106,61.077289,0.98,0.98,275.50157,0,0.022243162,0.23228222,0.022243162,1,0.1,0.1,1,66.6,91.707642,3.6766324,0.73532648,charge,CV,charge - CV
92,5566.2274,288.20142,3.0000002,3.0000002,285.20142,0,10.807755,0,-10.807755,0.4473652,0,-0.4473652,24.158759,24.114023,91.979866,5.3414093,61.258591,0.98,0.98,274.80322,0,0.020016941,0.22056643,0.020016941,1,0.1,0.1,1,66.6,91.979866,3.6704367,0.73408734,charge,CV,charge - CV
93,5626.7299,286.98337,3.0000002,3.0000002,283.98337,0,10.276952,0,-10.276952,0.42500163,0,-0.42500163,24.18104,24.138539,92.238745,5.168996,61.431004,0.98,0.98,274.10571,0,0.018065527,0.20973371,0.018065527,1,0.1,0.1,1,66.6,92.238745,3.6661679,0.73323358,charge,CV,charge - CV
94,5687.2324,285.80515,3.0000002,3.0000002,282.80515,0,9.7849145,0,-9.7849145,0.40429809,0,-0.40429809,24.202292,24.161862,92.485251,5.0048231,61.595177,0.98,0.98,273.40965,0,0.016348177,0.19969213,0.016348177,1,0.1,0.1,1,66.6,92.485251,3.6636651,0.73273302,charge,CV,charge - CV
95,5747.7348,284.66559,3.0000002,3.0000002,281.66559,0,9.3277304,0,-9.3277304,0.38508497,0,-0.38508497,24.222585,24.184076,92.720258,4.8483082,61.751692,0.98,0.98,272.71728,0,0.014831186,0.19036184,0.014831186,1,0.1,0.1,1,66.6,92.720258,3.6627825,0.73255651,charge,CV,charge - CV
96,5808.2373,283.56339,3.0000002,3.0000002,280.56339,0,8.9019807,0,-8.9019807,0.36721425,0,-0.36721425,24.241982,24.20526,92.944555,4.6989261,61.901074,0.98,0.98,272.03084,0,0.013486488,0.18167308,0.013486488,1,0.1,0.1,1,66.6,92.944555,3.6633869,0.73267738,charge,CV,charge - CV
97,5868.7398,282.67368,3.0000002,3.0000002,279.67368,0,8.5041239,0,-8.5041239,0.35053395,0,-0.35053395,24.260538,24.225484,93.158844,4.5562102,62.04379,0.98,0.98,271.44086,0,0.012289032,0.17355355,0.012289032,1,0.1,0.1,1,66.6,93.158844,3.6648839,0.73297678,charge,CV,charge - CV
98,5929.2422,281.85508,3.0000002,3.0000002,278.85508,0,8.1309821,0,-8.1309821,0.33490806,0,-0.33490806,24.278301,24.24481,93.363742,4.4197475,62.180252,0.98,0.98,270.96746,0,0.011217772,0.16593841,0.011217772,1,0.1,0.1,1,66.6,93.363742,3.6670564,0.73341128,charge,CV,charge - CV
99,5989.7447,281.04945,3.0000002,3.0000002,278.04945,0,7.7803716,0,-7.7803716,0.32024223,0,-0.32024223,24.295317,24.263293,93.559818,4.2891611,62.310839,0.98,0.98,270.51311,0,0.010256771,0.15878309,0.010256771,1,0.1,0.1,1,66.6,93.559818,3.6698628,0.73397256,charge,CV,charge - CV
100,6050.2471,280.25658,3.0000002,3.0000002,277.25658,0,7.4504925,0,-7.4504925,0.30645853,0,-0.30645853,24.311628,24.280983,93.747591,4.1641044,62.435896,0.98,0.98,270.05047,0,0.0093927994,0.15205087,0.0093927994,1,0.1,0.1,1,66.6,93.747591,3.6732367,0.73464733,charge,CV,charge - CV
